csv_id;parent_id;pagetitle;longtitle;published;deleted;createdon;publishedon;content;description;introtext;article;price;old_price;weight;vendor_id;made_in;new;popular;favorite;color;tags;size;images
457;21;Лампы АРО Голден S;Лампы АРО Голден S;1;0;1533502800;1534021200;"<p>Лампы АРО Голден S. Отличное решение для создания непринужденной и уютной обстановки в Вашем доме. Размеры: Большой лампы (L): Высота - 143 см; Диаметр - 29 см Средней лампы (M): Высота - 115 см; Диаметр - 29 см Маленькой лампы (S): Высота - 83 см; Диаметр - 26 см Страна-производитель: Индонезия</p>";Лампы АРО Голден S;Лампы АРО Голден S;2101817514;151;151;0;5;Германия;0;0;0;"[""Сереневый"",""Голубой""]";;;products/99-180-thickbox.jpg
458;37;Сауна для лица Panasonic EH 2424;Сауна для лица Panasonic EH 2424;1;0;1533502800;1534021200;<p>Ионизирующий вапоризатор для очищения и увлажнения глубоких слоев кожного покрова. Очищение и увлажнение глубоких слоев эпидермиса с помощью наночастиц ионизированного пара. Непрерывная работа при однократном заполнении резервуара водой – 12 ми</p>;Сауна для лица Panasonic EH 2424;Сауна для лица Panasonic EH 2424;971550899;150;150;0;6;Германия;0;0;0;;;;products/119-213-thickbox.jpg
459;29;BABYONO 238 Набор посуды для кормления;BABYONO 238 Набор посуды для кормления;1;0;1533502800;1534021200;<p>Тарелочка с подогревом, диаметр 17,5 см</p><p>Обеденные наборы BabyOno это все, что необходимо для Твоего ребёнка во время еды</p><p>Набор предназначен для детей от 1-го года, однако если заметите, что Ваш ребёнок захочет раньше начать есть самостоятельно, то ничто не мешает, ему делать это ещё до года.</p><p>В набор входит</p><p>* тарелка с подогревом и присоской</p><p>* кружка-непроливайка</p><p>* столовые приборы</p><p>Производство: BabyOno, Польша</p>;BABYONO 238 Набор посуды для кормления;BABYONO 238 Набор посуды для кормления;1421331144;15,99;15,99;0;6;Германия;0;0;0;;;;products/34-79-thickbox.jpg
460;27;Проводная стерео гарнитура Sony Ericsson HPM-20;Проводная стерео гарнитура Sony Ericsson HPM-20;1;0;1533502800;1534021200;<p>С оригинальными стерео наушниками и микрофоном достигается максимальная свобода движения во время разговора и прослушивания музыки.</p>;Проводная стерео гарнитура Sony Ericsson HPM-20;Проводная стерео гарнитура Sony Ericsson HPM-20;1628263280;15;15;0;6;Германия;0;0;1;;;;products/76-136-thickbox.jpg
461;27;Посудомоечная машина Siemens SN 26 T 552 EU;Посудомоечная машина Siemens SN 26 T 552 EU;1;0;1533502800;1534021200;<p>Посудомоечная машина с электронным управлением на 13 комплектов посуды. 6 программ. Cенсорные клавиши панели управления. Акустический сигнал окончания хода программы. Tаймер запуска с установкой от 1 до 24 ч. Электронные индикаторы наличия соли и ополаскивателя. Переставляемый по высоте верхний короб. Датчик загрузки. Автоматическая функция «3 в 1». Электроника регенерирования. Tехнология попеременной подачи воды. Cистема защиты стеклянной посуды. Tеплообменник. Mеханическая блокировка от детей. Защита от протечек. Проточный водонагреватель, совмещенный с помпой. Цвет: серебристый.</p>;Посудомоечная машина Siemens SN 26 T 552 EU;Посудомоечная машина Siemens SN 26 T 552 EU;197462108;1490;1490;300;6;Россия;1;1;0;;;;products/13-26-thickbox.jpg
462;29;Мясорубка AEG FW 5549;Мясорубка AEG FW 5549;1;0;1533502800;1534021200;<p>Технические характеристикиМощность 400 ВтСистема реверса естьНасадкиПерфорированный диск для фарша есть, 3 в комплектеНасадка-терка нетНасадка для шинковки нетНасадка для приготовления колбас естьПрочие насадки для кеббе, для нарезки печеньяОсобенностиМатериал лотка металлМатериал корпуса металлПрорезиненные ножки естьОтсек для хранения шнура естьДополнительная информация максимальная мощность 1000 Вт</p>;Мясорубка AEG FW 5549;Мясорубка AEG FW 5549;1963221;145,5;145,5;0;6;Россия;0;1;0;;;;products/12-25-thickbox.jpg
463;28;Микроволновая печь BORK W531;Микроволновая печь BORK W531;1;0;1533502800;1534021200;<p>Микроволновая печь с теновым грилем и конвекцией объемом 32 литра.</p><p>Электронное управление. 4 комбинированных режима.</p><p>Автоматическое приготовление и разогрев.</p><p>Программы разморозки по весу и времени.</p><p>Возможность приготовления на вертеле.</p><p>Режим последовательного приготовления.</p><p>Функция быстрого и отложенного старта.</p><p>Режим экспресс приготовления для работы при максимальной мощности за 30 секунд.</p><p>Блокировка от детей.</p><p>Внутреннее покрытие из нержавеющей стали.</p><p>Диаметр поворотного стола: 31.50 см.</p><p>LCD-дисплей.</p><p>Часы.</p>;Микроволновая печь BORK W531;Микроволновая печь BORK W531;1308944572;14470;14470;0;6;Россия;0;0;0;;;;products/4-6-thickbox.jpg
464;27;Ходунки Chicco Dance 79091;Ходунки Chicco Dance 79091;1;1;1533502800;1534021200;<p>Xодунки с огромным количеством световых и звуковых эффектов и подключением mp3-плеера. Три звуковых режима: 5 веселых мелодий, 5 звуков инструментов, 5 звукоподражательных функций. Высокая спинка стульчика для поддержания спины ребенка в ровном состоянии. 6 фиксаторов, которые останавливают ходунки при столкновении с порогом. Сиденье имеет 3 положения высоты. Съемный чехол легко стирается. Размер: 79х66х47 см.</p>;Ходунки Chicco Dance 79091;Ходунки Chicco Dance 79091;1481473295;139;139;0;6;Россия;0;1;0;;;;products/40-88-thickbox.jpg
465;29;Bluetooth гарнитура Nokia BH-903;Bluetooth гарнитура Nokia BH-903;1;0;1533502800;1534021200;"<p>Привлекательный дизайн, оснащена дисплеем, который позволяет контролировать музыку. С беспроводной гарнитурой Вы можете: получить отличное качество звука благодаря цифровой обработке сигнала; наслаждаться встроенным FM-радио; управлять музыкой благодаря медиа-клавишам; автоматически переключаться между музыкой и вызовами; слушать музыку или радио и разговаривать до 9 часов после 20 минут зарядки; управлять вызовами; совершать вызовы с гарнитуры через быстрый набор номера на вашем мобильном устройстве.</p>";Bluetooth гарнитура Nokia BH-903;Bluetooth гарнитура Nokia BH-903;1593370102;135,5;135,5;0;6;Россия;0;0;1;;;;products/74-134-thickbox.jpg
466;28;Гайковерт Bosch GDS 12 V;Гайковерт Bosch GDS 12 V;1;0;1533502800;1534021200;<p>Аккумуляторный ударный гайковерт, высокий крутящий момент и сила удара, компактная и эргономичная форма, встроенная подсветка с 3 светодиодами для освещения рабочей зоны, металлический корпус редуктора для высочайшей точности и долгого срока службы, 2 аккумулятора NiMH емкостью 2,6 Ач, зажим для переноски на ремне, петля на руку, реверс, безопасная работа без обратного удара, управляющая электроника, рукоятка с мягкой накладкой.</p>;Гайковерт Bosch GDS 12 V;Гайковерт Bosch GDS 12 V;945153030;13420;13420;0;6;Россия;1;0;0;;;;products/55-107-thickbox.jpg
467;21;Гладильная доска Metalnova Domino Plus;Гладильная доска Metalnova Domino Plus;1;0;1533502800;1534021200;<p>Компактная, устойчивая гладильная доска с регулировкой высоты гладильной платформы до восьми положений. Имеет твердую гладильную платформу из огнеупорного материала, на которую одевается влагоустойчивый и жаропрочный чехол. Ножки выполнены из хромированного металла. Рабочая поверхность: 114x36 см. Подставка для утюга. Вес:7 кг.</p>;Гладильная доска Metalnova Domino Plus;Гладильная доска Metalnova Domino Plus;72850442;134;134;0;6;Россия;0;0;0;"[""Оранжевый"",""Сереневый"",""Голубой""]";"[""Новая модель""]";;products/98-179-thickbox.jpg
468;40;Объектив Canon EF 50 mm f1.8 II;Объектив Canon EF 50 mm f1.8 II;1;0;1533502800;1534021200;<p>Стандартный объектив с постоянным фокусным расстоянием. Компактный и легкий, обеспечивает отличное качество изображения при светосиле, превосходящей возможности любого объектива с переменным фокусным расстоянием. Классическая оптическая схема. Система автофокусировки базируется на встроенном микромоторе.</p>;Объектив Canon EF 50 mm f1.8 II;Объектив Canon EF 50 mm f1.8 II;1385069830;133;133;0;6;Россия;0;0;0;;;;products/132-230-thickbox.jpg
469;25;Духовой шкаф Gorenje BO87KR;Духовой шкаф Gorenje BO87KR;1;0;1533502800;1534021200;<p>Независимый встраиваемый духовой шкаф шириной 60 см и объемом 64 литра. Электронный сенсорный программный модуль с температурным зондом. Светодиодная подсветка MoodLite с выбором 7 цветов. Часы. Будильник. 8 программ, установленные производителем по типу продукта. Возможность создания 3 собственных программ. Звуковой сигнал. Сплошное застекление дверцы духовки. Откидные верхние нагреватели. Блокировка от детей. Температурный сенсор. Защитное отключение.</p>;Духовой шкаф Gorenje BO87KR;Духовой шкаф Gorenje BO87KR;421740678;1300;1300;0;6;Россия;0;0;0;;;;products/15-28-thickbox.jpg
470;27;Проводной телефон TeXet TX-223 Кабинет;Проводной телефон TeXet TX-223 Кабинет;1;0;1533502800;1534021200;<p>Исполнение корпуса из натурального дерева. Регулировка уровня громкости вызывного акустического сигнала.</p>;Проводной телефон TeXet TX-223 Кабинет;Проводной телефон TeXet TX-223 Кабинет;23240338;130;130;0;7;Россия;0;0;0;;;;products/86-151-thickbox.jpg
471;36;Щипцы Moser SalonStyle 4463-0050;Щипцы Moser SalonStyle 4463-0050;1;0;1533502800;1534021200;<p>Щипцы для выпрямления волос. Мощность: 45 Вт. Ударопрочный корпус из термопластика. Подкругленный корпус для завивки волос. Плавающие пластины. Керамико-турмалиновое покрытие пластин. 6 температурных режимов (от 130 до 230 гр). LED-индикаторы работы. Автоотключение через 30 мин. Шнур питания с вращающимся шарниром и петлей для подвешивания. Защита от перегрева.</p>;Щипцы Moser SalonStyle 4463-0050;Щипцы Moser SalonStyle 4463-0050;932731873;126;126;0;7;Россия;1;0;0;;;;products/120-214-thickbox.jpg
472;31;Напольные весы Beurer BG55;Напольные весы Beurer BG55;1;0;1533502800;1534021200;<p>Индикация с указанием содержания: жира, воды, мышечной и костной массы тела. Атлетический режим. Литиевая батарея в комплекте. Технология Tap-on. Платформа из безопасного прочного стекла.</p>;Напольные весы Beurer BG55;Напольные весы Beurer BG55;1479825727;125;125;0;7;Россия;0;0;0;;;;products/115-208-thickbox.jpg
473;29;IP-телефон D-link DPH-400S;IP-телефон D-link DPH-400S;1;0;1533502800;1534021200;<p>Телефонный аппарат позволяет совершать звонки, используя сеть Интернет или корпоративную сеть вместо традиционной телефонной сети общего пользования. При этом голос преобразуется в IP-пакеты и передается по сети. Голос и данные могут одновременно передаваться по одному и тому же каналу связи. Телефон снабжен дополнительным разъемом RJ-45 для подключения к порту Ethernet компьютера или локальной сети (через коммутатор или концентратор Fast Ethernet). Это позволяет разговаривать по IP-телефону во время просмотра Web-страниц, отправки почтовых сообщений и выполнения других сетевых задач. Также DPH-400S можно использовать в локальных сетях с поддержкой Ethernet и протокола IP.</p>;IP-телефон D-link DPH-400S;IP-телефон D-link DPH-400S;1419291432;124,5;124,5;0;7;Россия;0;0;0;;;;products/83-147-thickbox.jpg
474;28;Стульчик для кормления Peg-Perego Tatamia;Стульчик для кормления Peg-Perego Tatamia;1;0;1533502800;1534021200;<p>Стульчик Tatamia от 0 до 36 месяцев. Двойной поднос в двойне гигиеничнее. Можно мыть в посудомоечной машине. Угол наклона стула регулируется, имеет 4 положения. Пятиточечные ремни безопасности. Имеет 9 положений сидения по высоте. Может использоваться как шезлонг или расслабляющее кресло-качалка. Цвета: Cacao, Fiordilatte, Paloma, Arancio.</p>;Стульчик для кормления Peg-Perego Tatamia;Стульчик для кормления Peg-Perego Tatamia;1926277703;12367;12367;3;7;Россия;1;0;1;;;;products/37-82-thickbox.jpg
475;27;Печь для бани Термофор Калина;Печь для бани Термофор Калина;1;1;1533502800;1534021200;<p>Дровяная печь-камин премиум-класса. Большой светопрозрачный экран, расширяющийся топливный канал и широкий топливник позволяют комфортно обозревать пламя под разными углами зрения. Оригинальный лабиринтный газоход обеспечивает мощный скоростной нагрев парилки объемом до 24 кубических метров и качественный прогрев каменной закладки массой около 100 килограммов. Встроенный теплообменник позволяет нагревать воду в выносном баке, размещенном в смежном помещении.</p>;Печь для бани Термофор Калина;Печь для бани Термофор Калина;772590078;1230;1230;0;7;Россия;0;0;0;;;;products/42-93-thickbox.jpg
476;22;Детектор проводки Bosch PDO Multi;Детектор проводки Bosch PDO Multi;1;0;1533502800;1534021200;<p>Цифровой детектор для обнаружения и локализации проводки, металлов (включая цветные) и деревянных внутренних конструкций. Функция «Zoom». Дисплей с высоким разрешением. Однозначное запрещение/разрешение сверления с помощью светодиодного индикатора. Автоматическая калибровка.</p>;Детектор проводки Bosch PDO Multi;Детектор проводки Bosch PDO Multi;2127895796;123;123;0;7;Россия;0;0;1;;;;products/100-181-thickbox.jpg
477;34;Фен Valera Swiss Nano 9200 Ionic Tourmaline Rotocord;Фен Valera Swiss Nano 9200 Ionic Tourmaline Rotocord;1;0;1533502800;1534021200;<p>Фен мощностью 2000 Вт. 6 комбинаций температуры и скорости воздушного потока. Независимая регулировка нагрева и воздушного потока. Подача холодного воздуха. Ионизация. Срок службы: 2000 часов. Вес без кабеля: 540 гр. Гибкий кабель 3 м с устройством Rotocord (вращение шнура вокруг своей оси).</p>;Фен Valera Swiss Nano 9200 Ionic Tourmaline Rotocord;Фен Valera Swiss Nano 9200 Ionic Tourmaline Rotocord;915175935;123;123;0;7;Россия;1;0;0;;;;products/126-221-thickbox.jpg
478;29;Манеж BERTONI ARENA 2+ уровня;Манеж BERTONI ARENA 2+ уровня;1;0;1533502800;1534021200;<p>2 уровня: для сна и игры. Собирается до компактного размера. Легко переносить. Игрушка для ребёнка. Размеры: 120x60x77 см. Варианты цветовой гаммы: blue-orange, blue-yellow, green-orange.</p>;Манеж BERTONI ARENA 2+ уровня;Манеж BERTONI ARENA 2+ уровня;1414824595;120,89;120,89;0;7;Россия;0;0;0;;;;products/30-70-thickbox.jpg
479;40;Объектив Canon EF-S 18-55mm f3.5-5.6 IS;Объектив Canon EF-S 18-55mm f3.5-5.6 IS;1;0;1533502800;1534021200;<p>Стандартный объектив общего назначения с 4-ступенчатым стабилизатором изображения, который помогает добиться значительно лучших результатов в условиях слабой освещенности. Изготовлен на основе профессиональной оптики, с использованием асферического элемента. Подходит для съёмки без штатива при различном освещении. Минимальное расстояние фокусировки объектива составляет всего 25 см при любом увеличении, обеспечивая возможность макросъёмки.</p>;Объектив Canon EF-S 18-55mm f3.5-5.6 IS;Объектив Canon EF-S 18-55mm f3.5-5.6 IS;952091862;120;120;0;7;Россия;0;0;0;;;;products/131-229-thickbox.jpg
480;43;Коктейльное платье Tulpan;Коктейльное платье Tulpan;1;0;1533502800;1534021200;<p>97% полиэстер, 5% эластан</p>;Коктейльное платье Tulpan;Коктейльное платье Tulpan;79606859;120;120;0;7;Россия;0;0;0;;;;products/143-260-thickbox.jpg
481;23;Радиостанция JJ-Connect HE-400;Радиостанция JJ-Connect HE-400;0;0;1533502800;1534021200;<p>Радиостанция обеспечивает надежную связь на расстоянии до 12 км. Работает на частотах 433.075 - 434.775. Яркий и информативный дисплей с подсветкой, отображает всю необходимую информацию, предусмотрен также тональный вызов, индикатор заряда батарей и регулировка громкости. В качестве дополнительной полезной функции имеется встроенный электронный компас, что пригодится в походе, в лесу, на охоте или рыбалке. Цвет - черно-серебристый.</p>;Радиостанция JJ-Connect HE-400;Радиостанция JJ-Connect HE-400;1133137578;119;119;0;7;Россия;1;0;0;;;;products/108-198-thickbox.jpg
482;23;Bluetooth stereo гарнитура беспроводная Jabra BT650 Halo;Bluetooth stereo гарнитура беспроводная Jabra BT650 Halo;0;0;1533502800;1534021200;<p>Основные параметры Тип крепления наушников: оголовье Вес (гр): 80 Способ питания: собственный аккумулятор Дальность действия (макс.): 10 м Время работы в режиме ожидания до (ч): 8 Время работы в режиме разговора до (м): 480 Способ зарядки аккумулятора: от внешнего USB-порта, Сетевое зарядное устройство 220В Время зарядки: 120 мин Передача данных: Bluetooth Версия Bluetooth протокола: 2.0 Поддерживаемые профили Bluetooth: A2DP, AVRCP, EDR, Handsfree, Headset Поддержка Bluetooth стерео: ДаФункциональность Функция Multipoint: Да Функции гарнитуры: автоматическая подстройка громкости, ответ/окончание разговора, повтор последнего номера, шумоподавление, эхоподавление Индикатор разряда аккумулятора: Да Световой индикатор вызова: ДаКомплектация - Гарнитура Bluetooth стерео Jabra BT650 Halo - Чехол - Кабель USB - 3.5 мм кабель - Краткое руководство пользователя - Зарядное устройство</p>;Bluetooth stereo гарнитура беспроводная Jabra BT650 Halo;Bluetooth stereo гарнитура беспроводная Jabra BT650 Halo;1952512044;118;118;5;7;Россия;0;0;0;;;;products/109-201-thickbox.jpg
483;28;Мотобур STIHL BT 360;Мотобур STIHL BT 360;1;0;1533502800;1534021200;<p>Мощный мотобур, обслуживаемый двумя рабочими, мощностью 3 кВт, со складной рамой для переноски. Предназначается для выполнения разнообразных задач от бурения простых скважин в земле, до взятия образцов почвы.</p>;Мотобур STIHL BT 360;Мотобур STIHL BT 360;490371367;11700;11700;0;7;США;1;0;0;;;;products/52-104-thickbox.jpg
484;28;Вытяжка Elica ONICE IX + NOCE F90;Вытяжка Elica ONICE IX + NOCE F90;1;0;1533502800;1534021200;<p>Настенная вытяжка шириной 90 см. Потребляемая мощность 200 Вт. Освещение – галогенные лампы, 2 х 20 Вт. Управление: механические кнопки. Угольный фильтр. Отделка: Stainless steel + Cherry, Stainless steel + wood.</p>;Вытяжка Elica ONICE IX + NOCE F90;Вытяжка Elica ONICE IX + NOCE F90;1894266310;11645;11645;30;7;США;0;0;0;;;;products/20-38-thickbox.jpg
485;43;Велюровый спортивный костюм с юбкой;Велюровый спортивный костюм с юбкой;1;0;1533502800;1534021200;<p>Спортивный костюм с юбкой. Разнообразие цветов поможет выбрать именно тот, который подойдёт именно вам!</p>;Велюровый спортивный костюм с юбкой;Велюровый спортивный костюм с юбкой;138639639;115;115;0;7;США;0;0;0;;;;products/148-279-thickbox.jpg
486;28;Детская кроватка Красная Звезда Елизавета С-550;Детская кроватка Красная Звезда Елизавета С-550;1;0;1533502800;1534021200;<p>Детская кроватка с ложем увеличенного размера 140х70см, превращается в красивый уютный диванчик. Вместительный ящик для детских принадлежностей. Две съёмные планки. Силиконовая накладка на боковине. 4 съемных колеса со стопорами. Материал - массив березы. Отсутствуют острые углы. Древесина обработана экологически чистым лаком. Размер кровати: 156х77х113 см.</p>;Детская кроватка Красная Звезда Елизавета С-550;Детская кроватка Красная Звезда Елизавета С-550;1416746442;11435;11435;1;7;США;0;0;1;;;;products/26-58-thickbox.jpg
487;22;Перфоратор AEG PN 11 E;Перфоратор AEG PN 11 E;0;0;1533502800;1534021200;<p>Эффективен при работе массивной оснасткой. Бурение отверстий большого диаметра на большую глубину доступно только машинам этого класса. Высокая энергия удара позволяет без труда и быстро разрушать конструкции из бетона. Анти вибрационная система AVS. Прорезиненная накладка Softgrip на рукоятках. Сила удара 27.0 Дж. Комплектуется кейсом.</p>;Перфоратор AEG PN 11 E;Перфоратор AEG PN 11 E;956699971;1135;1135;3;7;США;0;0;0;;;;products/104-188-thickbox.jpg
488;28;Холодильник ARDO GO 2210 BH HOMEPUB;Холодильник ARDO GO 2210 BH HOMEPUB;1;0;1533502800;1534021200;<p>Общий объем 316л.</p><p>Полезный объем холодильной камеры 218л</p><p>Полезный объем морозильной камеры 83л</p><p>Дозатор для пива:</p><p>Дверцы помимо обычных полок содержат специальные ниши, в которых находится система подачи пива.</p><p>Причем это не уменьшает полезное пространство для хранения продуктов!</p><p>Потребление электроэнергии (кВт/24ч) 0,70</p><p>Электронный модуль управления</p><p>1 компрессор</p><p>Автоматическое размораживание холодильного отделения</p><p>Ручное размораживание морозильного отделения</p><p>Антибактериальное покрытие</p><p>Поддержание температуры в случае отключения (ч) 18ч.</p><p>Кнопка быстрого замораживания</p><p>Индикатор критической температуры</p><p>Полки из сверхпрочного закаленного стекла</p><p>Полка для бутылок</p><p>Класс A+</p><p>Inox - нержавеющая сталь</p><p>Размеры в см:В185,5хШ60хГ67,2</p><p>Как обеспечить себя баллонами для Home Pub?</p><p>1. Вы покупаете Home Pub с заправленным баллоном. Home Pub, баллон и газ – продаются, как отдельные позиции. Кроме того, в любой момент Вы можете приобрести дополнительно заправленные баллоны.</p><p>2. Когда баллон (а это приблизительно 30 бочонков по 5л) у Вас опустошится, обратитесь в магазин, который торгует продукцией ARDO по предварительному заказу</p><p>3. Вы сдаете пустой баллон, получаете полный и оплачиваете только заправку. Фирма-производитель оставляет за собой право на внесение изменений в конструкцию и комплектацию приборов.</p>;Холодильник ARDO GO 2210 BH HOMEPUB;Холодильник ARDO GO 2210 BH HOMEPUB;795458685;11220;11220;0;7;США;0;0;0;;;;products/9-20-thickbox.jpg
489;28;Стульчик для кормления Cam Smarty S332-C27;Стульчик для кормления Cam Smarty S332-C27;1;0;1533502800;1534021200;<p>Универсальный стульчик для детей от 6 до 48 месяцев. Крепится к сиденью или спинке обычного стула при помощи ремней. Регулируется по высоте от 0 до 18 см. Съемный столик. Легко транспортируется. Моется при помощи губки. Пятиточечные ремни безопасности.</p>;Стульчик для кормления Cam Smarty S332-C27;Стульчик для кормления Cam Smarty S332-C27;1920692345;11175;11175;0;7;США;1;0;1;;;;products/38-86-thickbox.jpg
490;27;Бензопила цепная Stihl MS 660;Бензопила цепная Stihl MS 660;1;0;1533502800;1534021200;<p>Очень мощная пила, расчитана на экстремальные нагрузки, крайне прочна. Превосходно подходит для эффективной рубки толстомерного леса. Боковое устройство натяжения цепи, компенсатор, замок для бака, не требующий инструмента, декомпрессионный клапан.</p>;Бензопила цепная Stihl MS 660;Бензопила цепная Stihl MS 660;156197426;1100;1200;0;7;США;0;1;0;;;;products/61-112-thickbox.jpg
491;27;Аккумуляторный степлер Bosch PTK 3,6 V;Аккумуляторный степлер Bosch PTK 3,6 V;1;0;1533502800;1534021200;<p>Забивание гвоздей и скоб длиной до 14 мм с мощным аккумулятором 3,6 В. PowerLight - при помощи встроенного светодиода рабочая поверхность заготовки будет всегда освещённой. Безопасное остриё - выполнение удара только в рабочем положении. Фронтальное расположение острия степлера для крепления близко к кромке, механическая установка силы удара с помощью регулировочного колёсика в зависимости от обрабатываемого материала. Эргономичная рукоятка с мягкой накладкой для неутомительной работы. Указатель количества скоб.</p>;Аккумуляторный степлер Bosch PTK 3,6 V;Аккумуляторный степлер Bosch PTK 3,6 V;1343919830;1100;1200;0;7;США;1;0;0;;;;products/67-118-thickbox.jpg
492;42;Цифровая фоторамка Sony DPF-A710;Цифровая фоторамка Sony DPF-A710;1;0;1533502800;1534021200;<p>Цифровая фоторамка с 7-дюймовым широкоформатным ЖК-экраном со светодиодной подсветкой обеспечивает четкое и детализированное отображение фотографий. Встроенная память 128 МБ позволяет хранить до 200 фотографий. Большой выбор настроек слайд-шоу, разные варианты оформления часов и календаря, функции поиска фотографий по папкам, событиям и тегам пользователя. Интеллектуальный сенсор поворачивает изображение при изменении положения рамки. Оснащена пультом дистанционного управления.</p>;Цифровая фоторамка Sony DPF-A710;Цифровая фоторамка Sony DPF-A710;647001831;1100;1200;0;7;США;0;0;0;;;;products/127-222-thickbox.jpg
493;43;Комбинезон Redial под джинс 2;Комбинезон Redial под джинс 2;1;0;1533502800;1534021200;<p>60% хлопок, 35% полиэстер, 5% спандекс</p><p>Комбинезон Redial под джинс 2 – откровенный и элегантный. Глубокое декольте открывает соблазнительную грудь. Привлекает внимание красиво оголенная спина. Очень интригующе смотрятся пуговички и отложной воротничок. Комбинезон плотно и сексуально облегает фигуру, подчеркивая все ее достоинства</p>;Комбинезон Redial под джинс 2;Комбинезон Redial под джинс 2;287269331;1100;1200;0;7;США;0;0;0;;;;products/147-276-thickbox.jpg
494;30;Парсер товаров beautymania.ru;Парсер товаров beautymania.ru;1;0;1533502800;1534021200;"<p>Парсер beautymania.ru – отдельная и специальная сборка парсера Catalog Loader для скачивания товаров из интернет-магазина косметики по уходу за волосами, телом, лицом ?beautymania.ru. В этом интернет-магазине вы найдете рубрики с косметикой по уходу за телом, лицом, волосами, а также рубрику с косметикой для мужчин.</p><p>Каждый товар иметт фотографию, описание, стоимость. Все эти данные можно без труда скачать и загрузить в Ваш интернет-магазин с помощью парсера beautymania.ru?.</p><p>Преимущества парсера beautymania.ru перед аналогами:</p><p>- Программа работает под Windows (XP / 7 / 2003 / 2008).</p><p>- Установка программы не требует никаких специальных знаний и навыков, устанавливается как обычное приложение Windows (далее, далее… готово).</p><p>- Максимально упрощенный и понятный интерфейс.</p><p>Параметры, которые извлекаются парсером beautymania.ru в стандартной конфигурации:</p><p>- структура каталога;</p><p>- имя товара;</p><p>- цена товара;</p><p>- краткое описание;</p><p>- полное описание;</p><p>- изображение (увеличенное);</p><p>- производитель;</p><p>- meta_title?, meta_description?, meta_keywords;</p><p>- возможно расширение стандартной версии дополнительными параметрами и возможностями (изменение цены по формуле, мониторинг и сравнение цен и т.д.).</p><p>Экспорт товаров парсером beautymania.ru происходит в csv для следующих CMS:</p><p>- PrestaShop,</p><p>- VamShop,</p><p>- Virtuemart(Joomla),</p><p>- ShopScript,</p><p>- ABO,</p><p>- Amiro,</p><p>- PhpShop,</p><p>- HostCMS,?</p><p>- возможно подключение любой другой CMS или нужного формата csv (бесплатно).</p><p>Возможность возобновления процесса парсинга с предыдущего состояние в случае какого-либо сбоя (выкл. электричества и т.п. ) или ручной остановки парсера.</p><p>После оформления заказа Вам будет выслана ссылка на скачивание программы.</p><p>Наш продукт ShopDataGetway - это система предоставляющая вашим партнерам возможность мгновенно обновлять интернет-магазины используя данные из ваших систем. Система предоставляет вашим партнерам данные в требуемом им виде. С помощью продукта ShopDataGetway вы позволяете вашим партнерам избежать лишних затрат на автоматизицию бизнес-процессов.</p><p>CatalogLoader– это пакет программного обеспечение, представляющее собой набор инструментов для работы с товарамиинтернет-магазинов (парсер, автоматическое наполнение, изменение цен, обработка склада, мониторинг конкурентов).</p>";Парсер товаров beautymania.ru;Парсер товаров beautymania.ru;695959977;109;109;0;7;США;0;0;0;;;;
495;36;Выпрямитель для волос Braun ES2;Выпрямитель для волос Braun ES2;1;0;1533502800;1534021200;<p>Керамическое покрытие насадок. Индикатор остаточного нагрева. Индивидуальные настройки режима укладки. Защита от перегрева. Максимальная температура нагрева 200 С. Мощность 140 Вт.</p>;Выпрямитель для волос Braun ES2;Выпрямитель для волос Braun ES2;1695088205;105;105;0;7;США;1;0;0;;;;products/121-215-thickbox.jpg
496;43;Коктейльное платье Strass Buck;Коктейльное платье Strass Buck;1;0;1533502800;1534021200;<p>95% полиэстер, 5% спандекс</p>;Коктейльное платье Strass Buck;Коктейльное платье Strass Buck;1486803820;105;105;0;7;США;0;0;0;;;;products/144-264-thickbox.jpg
497;27;Аэрогриль VES 797;Аэрогриль VES 797;1;0;1533502800;1534021200;<p>Аэрогриль ves 797 – компактный и функциональный прибор с регулируемым термостатом. Объем чаши аэрогриля механического ves 797 составляет 12 литров, при использовании расширительного кольца он увеличивается до 17 литров. Аэрогриль оборудован устройством защиты от включения и автоматически отключается при поднятии ручки на 90 градусов.</p><p>Содержит галогенный нагревательный элемент, сокращающий срок приготовления пищи в несколько раз. Аэрогриль ves 797 имеет корпус, изготовленный из термостойкого стекла. База аэрогриля – с металлическим основанием. Таймер аэрогриля рассчитан на 60 минут.</p><p>Мощность аэрогриля ves 797 составляет 1350 Вт. В нем предусмотрена функция автоматической чистки и мойки. Гарантийный срок службы аэрогриля ves 797 – 1 год.</p><p>Набор аксессуаров аэрогриля: расширительное кольцо, двойная решетка, подставка под крышку, пароварка.</p>;Аэрогриль VES 797;Аэрогриль VES 797;1751144771;100;100;200;7;США;1;1;0;;;;products/1-2-thickbox.jpg
